company_inn,company_name,company_ogrn,final_status_label,first_negative_outcome_date,episode_peak_month,peak_stress_score,episode_total_events,episode_total_cases,company_registration_year,region_code,okved_main,authorized_capital
2225122570,"КОМИТЕТ ПО ДОРОЖНОМУ ХОЗЯЙСТВУ, БЛАГОУСТРОЙСТВУ, ТРАНСПОРТУ И СВЯЗИ ГОРОДА БАРНАУЛА",1112225008103,failed,2023-12-01,,,,,,22,84.11.3,
2204052762,"АО ""БИЙСКЭНЕРГО""",1112204000150,failed,2021-11-25,,,,,,22,35.11.1,474984447.0
3526012808,"МБУ ""ФОК Г.КРАСАВИНО""",1023502696161,failed,2023-01-27,,,,,,35,93.11,
2312272839,"ООО ""ЮЭГ""",1182375056049,failed,2026-04-07,,,,,,23,43.21,10000.0
1101006843,"ТСЖ ""ПОКРОВСКИЙ БУЛЬВАР 2""",1111101000988,failed,2022-05-30,,,,,,11,68.32.1,
1435297091,"ООО ПСК ""РОСТ""",1151447006886,failed,,,,,,,14,41.20,30000.0
0238000180,КУС МИНЗЕМИМУЩЕСТВА РБ ПО МИЯКИНСКОМУ РАЙОНУ,1020200678596,failed,2021-09-13,,,,,,2,84.11.22,
0256011361,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ В БЕЛОРЕЦКОМ РАЙОНЕ И ГОРОДЕ БЕЛОРЕЦК РЕСПУБЛИКИ БАШКОРТОСТАН,1020201622946,failed,2021-06-24,,,,,,2,84.30,
6902006058,"МУП ""САХАРОВО""",1026900533923,failed,2023-06-08,,,,,,69,35.30.14,
5321058347,"МУП ""НОВГОРОДСКИЙ ВОДОКАНАЛ""",1025300798522,failed,2024-11-01,,,,,,53,36.00.1,106117668.0
5029207430,"ООО ""БИРМАРКЕТ""",1165029050713,failed,,,,,,,77,46.34,10250000.0
5029078425,"ООО ""БАЗИС-ЛЭНД""",1045005514696,failed,2025-04-10,,,,,,50,68.10.23,10000.0
2337020022,"ООО ""СТРОЙТРАНСАВТО""",1152337000309,failed,2023-01-27,,,,,,23,49.4,10000.0
7842005813,"ООО ""ТД ИНТЕРТОРГ""",1047844001040,failed,,,,,,,47,47.11.2,11000000.0
7202021856,"ПАО ""ЗАПСИБКОМБАНК""",1028900001460,failed,2022-01-01,,,,,,72,64.19,1207000000.0
7709963484,"ООО ""ВЕКТОР-ЛИЗИНГ""",5147746149601,failed,,,,,,,77,64.91,303000000.0
5047052532,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ-ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ №5 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1025006179703,failed,2023-01-01,,,,,,50,84.30,
0276044164,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ В ОКТЯБРЬСКОМ РАЙОНЕ Г. УФЫ РЕСПУБЛИКИ БАШКОРТОСТАН,1020202866860,failed,2021-06-24,,,,,,2,84.30,
7710353606,ВТБ 24 (ПАО),1027739207462,failed,2018-01-01,,,,,,77,64.19,123008070360.0
0277037201,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ В ОРДЖОНИКИДЗЕВСКОМ РАЙОНЕ Г. УФЫ РЕСПУБЛИКИ БАШКОРТОСТАН,1020203078125,failed,2021-06-24,,,,,,2,84.30,
8001009770,МЕЖРАЙОННАЯ ИФНС РОССИИ №1 ПО ЗАБАЙКАЛЬСКОМУ КРАЮ,1048080011957,failed,2021-11-29,,,,,,75,84.1,
2634808433,"ООО ""ЕВРОПЕЙСКАЯ ТРАНСПОРТНАЯ КОМПАНИЯ""",1132651004430,failed,,,,,,,26,52.29,10000.0
1644040406,"ООО ""СПЕЦСТРОЙСЕРВИС""",1061644064570,failed,,,,,,,16,47.99,10000.0
3102003133,АДМИНИСТРАЦИЯ БЕЛГОРОДСКОГО РАЙОНА,1023100508090,failed,,,,,,,31,84.11.33,
9729030514,"АО ""РОСТЕХИНВЕНТАРИЗАЦИЯ - ФЕДЕРАЛЬНОЕ БТИ""",5167746159785,failed,2022-10-31,,,,,,77,71.12.7,2549780512.0
1828004920,"МУП ЖКХ ""КОММУНСЕРВИС""",1021801060984,failed,,,,,,,18,68.32.1,155907.0
3811999445,"ООО ""ПРОФИТ""",1123850035870,failed,2015-09-10,,,,,,24,71.32,101000.0
6440021179,"ООО ""РОСТАГРО-САРАТОВ""",1106440000534,failed,2024-03-28,,,,,,64,01.11,10000.0
3460069215,ЦЕНТР ПФР ПО ВЫПЛАТЕ ПЕНСИЙ В ВОЛГОГРАДСКОЙ ОБЛАСТИ,1173443012335,failed,2021-10-01,,,,,,34,84.30,
9102009129,УПФР В Г. СИМФЕРОПОЛЕ РЕСПУБЛИКИ КРЫМ,1149102012685,failed,2021-10-01,,,,,,91,84.30,
1103044883,"ООО ""УК ГОРОД""",1171101006922,failed,,,,,,,11,68.32.1,10000.0
1103045132,"ООО ""АРИЭЛЬ""",1181101001388,failed,,,,,,,11,81.22,10000.0
2309093156,"ООО""КОНТАКТ""",1052304959706,failed,,,,,,,23,46.9,100020000.0
6447000040,УПФР В ЗАВОДСКОМ РАЙОНЕ Г. САРАТОВА (МЕЖРАЙОННОЕ),1026402490608,failed,2021-10-01,,,,,,64,84.30,
1101083541,"ООО ""ИСК""",1101101011824,failed,,,,,,,11,68.10.1,46602633.0
1101095900,"ОО УК ""ЖИЛСЕРВИС""",1121101010150,failed,2025-12-30,,,,,,11,68.32.1,10000.0
8605000586,"ПАО БАНК ""ЮГРА""",1028600001770,failed,,,,,,,77,64.19,12970000000.0
3301033936,"ООО ""ТРИАЛ""",1153339000979,failed,,,,,,,33,63.11,25000.0
2460088551,"ООО ""ИНВЕСТСТРОЙ""",1152468014148,failed,,,,,,,24,25.11,10000.0
4029000498,"ФГУП ""КАЛУЖСКОЕ"" ФСИН РОССИИ",1024001432828,failed,2021-12-03,,,,,,40,47.19,5000000.0
1011000653,"АДМИНИСТРАЦИЯ МО ""БЕЛОМОРСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""",1021000977876,failed,,,,,,,10,84.11.3,
7721681824,"ООО ""ТИЕРА""",1097746834195,failed,,,,,,,77,68.20,100000.0
9717058561,"ООО ""ТРАНСЛОГИСТИК""",1177746362463,failed,,,,,,,77,49.41,150000.0
7725737429,"ООО ""АРАСТОН""",1117746839594,failed,,,,,,,50,46.90,200000.0
3443131985,"ООО ""АБИС""",1163443076610,failed,,,,,,,34,66.19.4,10000.0
7704217620,"ООО ""ЛИЗИНГОВАЯ КОМПАНИЯ УРАЛСИБ""",1027739021914,failed,2021-11-08,,,,,,77,64.91,4061110000.0
6449062691,"АО ""ЭЛЗ""",1116449006123,failed,,,,,,,64,30.20,10000000.0
3015107778,"ООО ""ДОРОГА""",1163025052530,failed,2023-07-24,,,,,,30,42.11,10000.0
6154076956,УПФР В Г. ТАГАНРОГЕ РОСТОВСКОЙ ОБЛАСТИ (МЕЖРАЙОННОЕ),1026102572000,failed,2021-06-01,,,,,,61,84.30,
6155054289,"ООО ""РЭМЗ""",1046155009174,failed,,,,,,,61,24.10.2,1275702990.0
7536131720,"ООО ""СПЕЦМОНТАЖСЕРВИС""",1127536007961,failed,,,,,,,77,43.2,2001000.0
3017056198,"ООО ""ИЛЬМИРА""",1083017001869,failed,2018-02-13,,,,,,30,43.31,10000.0
0917026176,"ООО ""АВТО ПЛЮС""",1150917000156,failed,,,,,,,9,77.11,10000.0
5402568850,"ООО ТК ""АДМИРАЛ""",1135476159664,failed,2024-04-11,,,,,,54,49.4,20000.0
5610112152,УПФР В Г. ОРЕНБУРГЕ,1065658011869,failed,2021-10-01,,,,,,56,84.30,
3426010758,МЕЖРАЙОННАЯ ИФНС РОССИИ №8 ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ,1043400947017,failed,2022-09-19,,,,,,34,84.1,
0726016530,"МУП ""НТСК""",1160726055984,failed,,,,,,,7,35.30.1,10058586.0
2308036363,"ЗАО ""КМУС-2""",1022301194123,failed,,,,,,,23,43.29,
2452026745,"ФГУП ""ГВСУ №9""",1022401421350,failed,,,,,,,24,41.20,1500000.0
6801004294,"ООО ""МОЛОЧНЫЕ ТЕХНОЛОГИИ""",1146828000164,failed,2024-07-08,,,,,,68,01.50,111020000.0
7901535533,ТУ РОСИМУЩЕСТВА В ЕВРЕЙСКОЙ АВТОНОМНОЙ ОБЛАСТИ,1097901001593,failed,2017-07-18,,,,,,79,84.11.8,
1103045750,"ООО УО ""ЖИЛКОМСЕРВИС ГОРОДА ВОРКУТЫ""",1191121005240,failed,,,,,,,11,68.32.1,10000.0
1103012634,"ООО ""ЖЭУ-6""",1141103000983,failed,,,,,,,11,68.32.1,10000.0
0264022166,"ООО ""ТРУБОПРОВОДСТРОЙ""",1030203262957,failed,,,,,,,2,71.12.12,10000.0
5422106580,УПФР В КАРАСУКСКОМ РАЙОНЕ НОВОСИБИРСКОЙ ОБЛАСТИ (МЕЖРАЙОННОЕ),1025404181219,failed,2021-06-01,,,,,,54,84.30,
2901308531,"ООО ""ТОРСТРОЙ""",1222900000476,failed,2024-08-13,,,,,,29,36.00,10000.0
6372019027,"ООО ""ПДК""",1116372000645,failed,,,,,,,63,71.20.9,10000.0
7326055294,УПФР В ЖЕЛЕЗНОДОРОЖНОМ РАЙОНЕ Г. УЛЬЯНОВСКА УЛЬЯНОВСКОЙ ОБЛАСТИ (МЕЖРАЙОННОЕ),1177325006220,failed,2021-09-30,,,,,,73,84.30,
2308091340,"ООО ""КУБАНЬГАЗИФИКАЦИЯ""",1032304153881,failed,2021-05-13,,,,,,23,46.74.2,2000000.0
3015087458,"ООО ""ЛУКОЙЛ-ЭКОЭНЕРГО""",1093015002244,failed,2026-04-01,,,,,,61,35.11,2619003867.0
2462211602,"ООО ""ПНК СИБИРЬ""",1102468015979,failed,2022-08-11,,,,,,24,41.2,12000.0
1103012271,"ООО ""ЖЭК""",1141103000620,failed,2024-11-29,,,,,,11,68.32.1,10000.0
2432002249,АДМИНИСТРАЦИЯ РЫБИНСКОГО РАЙОНА,1022401298919,failed,,,,,,,24,84.11.33,
1644091030,"ООО ""РИМЕРА-АЛНАС""",1171690117290,failed,2025-12-01,,,,,,16,28.13,959527271.0
2901196722,"АО ""АЭС""",1092901009332,failed,,,,,,,29,35.12.1,1000000.0
2921011063,"ООО ""СЕВЕРЭНЕРГОМОНТАЖ""",1082930000460,failed,2019-07-12,,,,,,29,43.99.5,10000.0
3307020362,МЕЖРАЙОННАЯ ИМНС РФ №4 ПО ВЛАДИМИРСКОЙ ОБЛАСТИ,1023302151938,failed,2004-12-31,,,,,,33,,
0816016069,"МУП ""ЭЛИСТАВОДОКАНАЛ""",1110816001141,failed,,,,,,,8,36.00,108200.0
2418004639,АДМИНИСТРАЦИЯ КАНСКОГО РАЙОНА,1022401358550,failed,,,,,,,24,84.11.33,
2317065586,"ООО СПК ""ФЕНИКС""",1122367006410,failed,,,,,,,23,42.11,100000.0
6624004399,"ООО ""НГСПВ""",1026601484920,failed,2021-04-12,,,,,,66,41.2,5126200.0
0274144861,"АО ""БАШКИРАВТОДОР""",1100280001216,failed,,,,,,,02,52.21.22,4406326860.0
6829058074,"ООО ""ЗКО""",1096829004910,failed,,,,,,,68,25.11,10000.0
7807337510,"ООО ""ТЕПЛОСФЕРА""",1089847312477,failed,,,,,,,78,41.20,10000.0
2309033598,"ФКУ УПРДОР ""КАСПИЙ""",1022301436673,failed,2026-03-19,,,,,,30,52.21.2,
7701018922,"ФГУП ""РОСТЕХИНВЕНТАРИЗАЦИЯ - ФЕДЕРАЛЬНОЕ БТИ""",1027739346502,failed,2016-10-05,,,,,,77,68.32.3,50000000.0
1007010264,МКДОУ СОРТАВАЛЬСКОГО МР РК ДС №27,1021000944470,failed,2020-02-06,,,,,,10,85.11,
3906110008,МЕЖРАЙОННАЯ ИФНС РОССИИ №9 ПО ГОРОДУ КАЛИНИНГРАДУ,1043905000017,failed,2022-08-29,,,,,,39,84.11.4,
3906109620,"ООО ""ВЕСТ-АЛКО""",1033902810413,failed,2025-05-21,,,,,,39,11.01.1,80010000.0
3006006822,МЕЖРАЙОННАЯ ИМНС РОССИИ №1 ПО АСТРАХАНСКОЙ ОБЛАСТИ,1023001539395,failed,2004-12-23,,,,,,30,,
6320006108,АО БАНК АВБ,1026300002200,failed,2019-03-07,,,,,,63,64.19,350000000.0
7801202570,УПФР В ВАСИЛЕОСТРОВСКОМ РАЙОНЕ САНКТ-ПЕТЕРБУРГА,1027800542440,failed,2021-06-23,,,,,,78,84.30,
3461007691,"ООО ""РК0""",1133443023482,failed,2018-01-29,,,,,,34,68.10,35107021.0
3461008582,"ООО ""РК1""",1133443031380,failed,,,,,,,34,68.32,70010000.0
5053069975,"ЗАО ""ГЛАСС ТЕХНОЛОДЖИС""",1105053002010,failed,2024-09-19,,,,,,50,23.13,930000000.0
9729268690,"ООО ""ЭНТЕРРА""",1187746366169,failed,,,,,,,77,64.20,10000.0
2445000873,ОУМИ Г. БОРОДИНО,1022401296796,failed,,,,,,,24,84.11.35,
6929005608,"МУП ""КЖ""",1146915000748,failed,,,,,,,69,68.32,100000.0
1103045870,"ООО ""АДС СЕРВИС""",1191121007010,failed,,,,,,,11,68.32.1,10000.0
2901061108,ИМНС РОССИИ ПО Г. АРХАНГЕЛЬСКУ,1022900516781,failed,2004-12-27,,,,,,29,,
7730060164,ПАО РОСБАНК,1027739460737,failed,2025-01-01,,,,,,77,64.19,15514018530.0
5031072460,"ООО ""ИМС""",1075031002298,failed,,,,,,,77,29.10,10000.0
1660056570,"ООО ""ПСО ""КАЗАНЬ""",1021603643291,failed,,,,,,,16,41.20.9,
3525000077,"""МУП ВОЛОГДАГОРТЕПЛОСЕТЬ""",1023500880721,failed,2018-11-14,,,,,,35,35.30.3,84563858.0
3444140710,"КПК ""КРЕДИТНЫЙ СОЮЗ ""ВКБ-КРЕДИТ""",1063444065717,failed,2025-06-06,,,,,,34,64.99.6,
0917024299,"ООО ""ЮГТРАНССТРОЙ""",1130917002743,failed,,,,,,,09,41.20,31000.0
5401100227,"АО ""ФИРМА ДЕКО""",1025400527680,failed,,,,,,,23,71.12,1000000.0
2330034844,"ООО ""СТРОЙТОРГАЛЬЯНС""",1072330001347,failed,2021-05-12,,,,,,61,46.12.31,1000000.0
7701383354,"ООО ""ЭСК ""НЕЗАВИСИМОСТЬ""",1147746008850,failed,2025-09-12,,,,,,77,35.14,10000.0
1101004500,"ТСЖ ""ПОКРОВСКИЙ-6""",1061101040725,failed,2022-08-04,,,,,,11,68.32.1,
3301014130,УПФР В АЛЕКСАНДРОВСКОМ РАЙОНЕ ВЛАДИМИРСКОЙ ОБЛАСТИ,1023303153004,failed,2020-12-01,,,,,,33,84.30,
8602213716,"ООО ""СУ-57""",1148602002009,failed,2021-02-26,,,,,,86,42.21,11000.0
8904046148,"ООО ""ИНТЕР""",1058900621185,failed,,,,,,,47,41.20,505000.0
1901067690,"АО ""ХАКАСЭНЕРГОСБЫТ""",1051901067998,failed,,,,,,,19,68.20.29,1911884.0
1902017597,"ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""САЯНСТРОЙ""",1021900673739,failed,2019-10-31,,,,,,19,41.20,10000.0
5012027045,"МУП ""ВОДОКАНАЛ""",1045002453770,failed,2019-01-11,,,,,,50,36.00,198700.0
0275026451,УПФР В ЛЕНИНСКОМ РАЙОНЕ Г. УФЫ РЕСПУБЛИКИ БАШКОРТОСТАН,1020202765351,failed,2021-06-24,,,,,,02,84.30,
5078020837,"ООО ""КВАШЁНКИ""",1125010002358,failed,2025-11-06,,,,,,50,47.29.11,10000.0
5055000256,АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА РОШАЛЬ,1025006470994,failed,,,,,,,50,84.11.3,
7714783092,"АО ""РЭУ""",1097746358412,failed,,,,,,,77,35.3,616998000.0
2308205212,"ООО ""АСТРА""",1132308016048,failed,,,,,,,23,41.20,15000.0
3728000058,"ОАО ""ДСК""",1033700050581,failed,,,,,,,37,41.20.9,50523000.0
2130000012,ИФНС РОССИИ ПО Г.ЧЕБОКСАРЫ,1062128190850,failed,2022-08-29,,,,,,21,84.11.4,
7728690708,"АО ""САЛАВАТСТРОЙТЭК""",1097746005048,failed,2024-05-06,,,,,,78,46.63,100000.0
6686042732,"ООО ""ТД ""УСЭК""",1146686003386,failed,2018-06-08,,,,,,66,46.69.5,31000.0
7750005482,"АО ""СМП БАНК""",1097711000078,failed,2024-01-01,,,,,,77,64.19,12422661110.0
7710301140,"ПАО АКБ ""СВЯЗЬ-БАНК""",1027700159288,failed,2020-05-01,,,,,,77,64.19,36652885838.0
2634003750,ГУ-СТАВРОПОЛЬСКОЕ РО ФОНДА СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ,1022601948665,failed,2023-01-01,,,,,,26,84.30,
5047056880,"ООО ""МОНОЛИТ КАПИТАЛ СТРОЙ""",1035009575644,failed,,,,,,,50,82.99,10000000.0
7703704772,"ООО ""ЭЛЕКТРОСНАБ""",1097746491480,failed,2020-04-02,,,,,,77,46.43.1,1250000.0
7704132246,"АО КБ ""ИНТЕРПРОМБАНК""",1027739033013,failed,,,,,,,77,64.19,649260000.0
1629003784,"ООО ""АГРОФИРМА ""УРОЖАЙ""",1051611027775,failed,2018-08-29,,,,,,16,01.50,10000.0
1629003713,"ООО ""АГРОФИРМА ""ИК""",1051611012837,failed,2018-12-10,,,,,,16,01.50,10000.0
4101111674,"ГУП ""СПЕЦТРАНС""",1064101065005,failed,2023-05-24,,,,,,41,38.11,24778252.0
2710014192,"СК ""ВСМ"" ООО",1072710000714,failed,,,,,,,27,42.11,100000.0
2723178381,"ООО ""МОНОЛИТ""",1152723001133,failed,2022-08-05,,,,,,27,23.63,10000.0
7715260761,"ООО ""ЭЛЕКТРОСЕТЬ-ПРОЕКТ""",1027739737244,failed,2015-05-27,,,,,,77,,12000.0
7536169210,"АО ""ЗАБТЭК""",1177536007395,failed,,,,,,,75,35.30,42561418.0
2221217485,"ООО ""ГАРАНТ""",1152225000828,failed,,,,,,,22,45.20,10000.0
3703005431,МЕЖРАЙОННАЯ ИФНС РОССИИ №5 ПО ИВАНОВСКОЙ ОБЛАСТИ,1043700430025,failed,2022-10-24,,,,,,37,84.1,
9718058959,"ООО ""ФУДТРЕЙД""",1177746380657,failed,2025-01-09,,,,,,77,46.32,10000.0
3120013021,"ООО ""ШЕБЕКИНСКИЕ КОРМА""",1043104001962,failed,2024-05-28,,,,,,31,10.91.3,28497188.0
3127509972,"АО ""ЗАГОРЬЕ""",1043108701448,failed,2024-06-13,,,,,,31,01.47,80268058.0
0901000990,"АО ""НАРОДНЫЙ БАНК""",1020900001902,failed,2021-09-16,,,,,,77,64.19,281500000.0
0917019612,"ООО УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ТАКСИ-24""",1110917003955,failed,2017-07-18,,,,,,09,77.11,10000.0
7743907585,"ООО ""ДОМАШНИЙ ВКУС""",5137746102357,failed,,,,,,,50,10.85,1000000.0
7017386186,МЕЖРАЙОННАЯ ИФНС РОССИИ №7 ПО ТОМСКОЙ ОБЛАСТИ,1157017017486,failed,2022-10-24,,,,,,70,84.11.13,
0725013102,"МУП ""КАББАЛККОММУНЭНЕРГО""",1130725002605,failed,,,,,,,07,68.20.29,100000.0
7730052050,"ФГУП ""ГКНПЦ ИМ.М.В.ХРУНИЧЕВА""",1027739198090,failed,2017-11-17,,,,,,77,72.19,21284589914.0
2225777777,МЕЖРАЙОННАЯ ИФНС РОССИИ №15 ПО АЛТАЙСКОМУ КРАЮ,1102225000019,failed,2021-11-29,,,,,,22,84.11.4,
6818028261,АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО СЕЛЬСОВЕТА СОСНОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ,1066809002556,failed,2024-06-28,,,,,,68,84.11.31,
6661103045,УПФР В ЧКАЛОВСКОМ РАЙОНЕ Г. ЕКАТЕРИНБУРГА СВЕРДЛОВСКОЙ ОБЛАСТИ,1026605254510,failed,2021-09-30,,,,,,66,84.30,
3019007982,"ООО ""ПКФ ""КЕРАМЗИТ""",1133019001961,failed,2022-11-07,,,,,,30,23.99.6,10000.0
3414015078,"ООО ""НУРС""",1033400636059,failed,,,,,,,34,09.10.2,20000.0
3907050143,"ООО ""КСК""",1063906096550,failed,,,,,,,39,41.20,27100.0
7729086087,"ОАО АКБ ""ПРОБИЗНЕСБАНК""",1027700508978,failed,,,,,,,77,64.19,3438329000.0
2309084747,"АО ""КУБАНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""",1032304942812,failed,,,,,,,23,64.99,80000000.0
7100035747,"ООО ""ГОРКА""",1237100004261,failed,,,,,,,71,69.10,330000.0
2310162319,"ООО ""АНАПСКИЙ ПРОЕКТ""",1122310003023,failed,,,,,,,23,41.20,503017690.0
3609003170,"ООО П ""ЦНО-ХИММАШ""",1023600614223,failed,2026-03-05,,,,,,36,46.69.9,1000000.0
2462025050,УПФР В ЛЕНИНСКОМ РАЙОНЕ Г. КРАСНОЯРСКА,1022402059877,failed,2020-12-01,,,,,,24,84.30,
2315091333,УПФР В Г. НОВОРОССИЙСКЕ КРАСНОДАРСКОГО КРАЯ,1022302382277,failed,2021-10-01,,,,,,23,84.30,
5053033601,"ООО ""СТАЛЬМОНТАЖ-ЭЛЕКТРОСТАЛЬ""",1135053000070,failed,,,,,,,50,41.2,10000.0
3250527250,"ООО ""БРЯНСКТЕПЛОЭНЕРГО""",1113256020360,failed,2017-07-03,,,,,,32,35.30,5000000.0
7814555332,"ООО ""ГК ИСНЕС""",1127847634969,failed,,,,,,,78,43.39,10000.0
4105021904,"ЗАО ""ТПК""ФОРТ- РОССО""",1024101215082,failed,,,,,,,41,68.20.29,10000000.0
7706203397,"ООО ""ЯВА СТРОЙ""",1027739131122,failed,,,,,,,77,41.20,7500000.0
0260007311,"ООО ""ДЮРТЮЛИМЕЛИОВОДСТРОЙ""",1020201758180,failed,,,,,,,02,38.1,10000.0
2221206162,"ООО ""АЛТАЙИНЖИНИРИНГ""",1132225011610,failed,,,,,,,22,41.2,1500000.0
2460237926,"АО ""КРАСНОЯРСКАЯ ТЭЦ-1""",1122468025712,failed,2023-12-01,,,,,,24,35.30.11,159149055.0
2462031261,"АО ""ГАМБИТ""",1042402103105,failed,2022-10-18,,,,,,24,22.21,1098000.0
2463212366,"ООО ""ЛЕСИНТЕРСТРОЙ""",1092468012416,failed,2018-12-17,,,,,,24,02.20,10000.0
1326194226,"МП ГОРОДСКОГО ОКРУГА САРАНСК ""СПЕЦАВТОХОЗЯЙСТВО САРАНСКОЕ""",1051326016785,failed,,,,,,,13,81.29.9,1199092.0
9731014005,"ООО ""ГВАРДИЛЕН""",1187746902210,failed,2020-11-19,,,,,,77,49.41,30000.0
1103046560,"ООО ""СЕВЕРНЫЙ ГОРОД""",1211100004279,failed,,,,,,,11,68.32.1,10000.0
3301016930,"ООО ""ЭНЕРГОЦЕНТР""",1043303202073,failed,,,,,,,33,68.20.2,44000.0
6027158740,"ООО ""ОРДЕНА ЛЕНИНА ТРЕСТ ""НЕФТЕПРОВОДМОНТАЖ""",1146027005739,failed,,,,,,,60,42.21,18160000.0
5017110459,"ООО ""ЭНЕРГОСТРОЙ""",1165017051341,failed,2025-02-14,,,,,,50,41.20,15000.0
6671311012,"ООО ""НОВАЯ ЭНЕРГЕТИКА""",1106671002855,failed,,,,,,,66,35.30,121145000.0
3904079137,"ООО ""ТРАНС ОЙЛ""",1063905076586,failed,2016-09-12,,,,,,77,46.71,20000.0
2224152780,"АО ""БАРНАУЛЬСКАЯ ТЕПЛОСЕТЕВАЯ КОМПАНИЯ""",1122224002339,failed,2020-10-01,,,,,,22,35.30.2,90000000.0
3912007538,УПФР В СВЕТЛОГОРСКОМ РАЙОНЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ (МЕЖРАЙОННОЕ),1023902054550,failed,2021-05-31,,,,,,39,84.30,
6811005473,АДМИНИСТРАЦИЯ ДМИТРИЕВСКОГО ПОССОВЕТА НИКИФОРОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ,1066807000721,failed,2024-06-27,,,,,,68,84.11.32,
1327015864,"ООО ""ПКЦ""",1121327000871,failed,,,,,,,13,41.20,10010000.0
4345211049,УПФР В ГОРОДЕ КИРОВЕ КИРОВСКОЙ ОБЛАСТИ,1074345054090,failed,2021-10-01,,,,,,43,84.30,
3662175777,"ООО ""ЛОКОМОТИВ СЕРВИС""",1123668022279,failed,,,,,,,36,30.20.9,14000.0
1327033278,"ООО ""ТЗК ""ЛИСМА""",1181326005970,failed,,,,,,,13,46.43,4100000.0
2124030322,"ООО ""СК ""СТРОЙСФЕРА""",1092124000011,failed,,,,,,,21,41.2,25000.0
2126003807,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ЧЕБОКСАРЫ""",1022100971210,failed,2026-01-15,,,,,,21,46.71,
7734003657,"ФГУП ""ГВСУ ПО СПЕЦИАЛЬНЫМ ОБЪЕКТАМ""",1037739019438,failed,2025-09-04,,,,,,28,41.20,500000.0
6318239786,"ООО ""ТД ""ВОЛГАЭЛЕКТРОСБЫТ""",1146318001180,failed,2018-06-07,,,,,,63,47.43,62000.0
